index,rooms,metratura,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,other_features,price,year_of_build,condition,air_conditioning,energy_efficiency,city,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,energy_certification,co2_emissions,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat
0,2,80,1,4,210,10/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricomansardavideocitofonoporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,348000,1935,to be restructured,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,centrale,,,,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,95,1,1,120,13/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticaesposizione internabalconeimpianto tv centralizzatoinfissi esterni in vetro / pvc,359000,1940,to be restructured,,g155.89 kwh/m² year,milano,città studi,,,,,,,,0,1,centralized,to radiators,methane powered,,
0,4,120,2,3,200,13/02/2023,sale,apartment | entire property | medium property class,7 floors,,cancello elettricofibra otticavideocitofonoporta blindataesposizione internabalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatoinfissi esterni in doppio vetro / pvc,575000,1954,good / habitable,"autonomous, cold/heat",g179.1 kwh/m² year,milano,plebisciti - susa,,,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot
0,5,160,2,6,390,21/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricovideocitofonoporta blindataarmadio a murobalconeportiere intera giornatapiscinaimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,550000,1960,good / habitable,"autonomous, cold",g100 kwh/m² year,milano,tre castelli - faenza,2 in garage/box,,,,,,,1,6,centralized,to radiators,gas powered,autonomous, cold
0,3,109,2,,280,20/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricofibra otticavideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,590000,1968,good / habitable,"autonomous, cold","d≥ 3,51 kwh/m² year",milano,monte rosa - lotto,,,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold
0,4,240,3,5,1.000,22/02/2023,sale,attic | entire property | stately property class,5 floors,libero,fibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoarredatocantinainfissi esterni in triplo vetro / metallo,3000000,1910,very good / refurbished,"autonomous, cold/heat","f≥ 3,51 kwh/m² year",milano,porta nuova,"1 in garage/box, 2 all'esterno",winter summer,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,73,1,R,,23/01/2023,sale,apartment | entire property | medium property class,7 floors,libero,porta blindataesposizione internaportiere intera giornataimpianto tv centralizzatoparzialmente arredatoinfissi esterni in vetro / pvc,390000,1960,good / habitable,,f175 kwh/m² year,milano,sempione,,,,,,,,1,0,centralized,to radiators,methane powered,,
0,3,90,2,3,130,03/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,fibra otticaporta blindataarmadio a murobalconeimpianto tv centralizzatoinfissi esterni in vetro / legnoesposizione doppia,525000,1920,to be restructured,"autonomous, cold/heat",,milano,paolo sarpi,1 in garage/box,,,,,Esente,,1,3,autonomous,to radiators,methane powered,autonomous, cold/hot
0,4,130,1,5,292,10/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,fibra otticaporta blindataesposizione esternabalconeimpianto tv centralizzatoparzialmente arredatocantinainfissi esterni in doppio vetro / legno,620000,1940,to be restructured,"autonomous, cold",f185.89 kwh/m² year,milano,centrale,,,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold
0,5,195,3,1,460,22/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricovideocitofonoporta blindatabalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1650000,1930,new / under construction,"autonomous, cold/heat",c≥ 175 kwh/m² year,milano,quadronno - crocetta,1 in garage/box,,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot
0,5,240,3+,1,500,11/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricovideocitofonoporta blindatabalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1980000,1930,new / under construction,"autonomous, cold/heat",c65 kwh/m² year,milano,guastalla,1 in garage/box,,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,173,2,2,335,28/12/2022,sale,apartment | entire property | stately property class,4 floors,libero,fibra otticaporta blindataarmadio a murobalconeimpianto tv centralizzatocantinainfissi esterni in doppio vetro / metalloesposizione doppia,1120000,1920,good / habitable,"autonomous, cold",e175.37 kwh/m² year,milano,indipendenza,,winter summer,,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold
0,3,160,1,4,333,23/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,impianto di allarmeporta blindataterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / metalloesposizione doppia,950000,1900,good / habitable,"autonomous, cold/heat",g175 kwh/m² year,milano,dezza,,,,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,70,1,4,100,24/01/2023,sale,apartment | entire property | medium property class,4 floors,libero,cancello elettricofibra otticaporta blindatabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / pvcesposizione doppia,465000,1950,new / under construction,"autonomous, cold/heat",d173.3 kwh/m² year,milano,sempione,,,,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,60,1,1,120,13/01/2023,sale,apartment | entire property | medium property class,4 floors,libero,fibra otticaporta blindataesposizione esternaimpianto tv centralizzatoinfissi esterni in vetro / legno,368000,1940,good / habitable,"autonomous, cold/heat",e240.48 kwh/m² year,milano,porta venezia,,,,,,,,1,1,autonomous,to radiators,gas powered,autonomous, cold/hot
0,5+,479,3,8,1.250,21/02/2023,sale,attic | entire property | luxury property,9 floors,libero,idromassaggiocancello elettricocaminettofibra otticaporta blindataarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,2350000,1970,good / habitable,"centralized, cold",f256.2 kwh/m² year,milano,città studi,1 in garage/box,,,,,,,1,8,centralized,On the floor,gas powered,centralized, cold
0,3,80,1,1,150,14/02/2023,sale | income property,apartment | entire property | stately property class,5 floors,,fibra otticaporta blindataesposizione internaarmadio a muroportiere mezza giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / metallo,495000,1920,good / habitable,,g≥ 175 kwh/m² year,milano,porta venezia,,,,,,,,1,1,autonomous,to radiators,gas powered,,
0,3,104,2,6,440,13/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,fibra otticaporta blindataarmadio a muroportiere intera giornataimpianto tv centralizzatoinfissi esterni in vetro / pvcesposizione doppia,1190000,1960,good / habitable,"autonomous, cold/heat",e123.43 kwh/m² year,milano,missori,,,,,,,,1,6,centralized,On the floor,gas powered,autonomous, cold/hot
0,2,60,1,1,83,20/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,porta blindataesposizione internabalconeimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legno,329000,1965,very good / refurbished,"system predisposition, cold",g212.34 kwh/m² year,milano,tripoli - soderini,,,,,,,,1,1,centralized,to radiators,methane powered,system preparation, cold
0,4,110,1,1,250,24/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,cancello elettricofibra otticaporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,420000,1960,to be restructured,,g175 kwh/m² year,milano,lorenteggio,,,,,,,,1,1,centralized,to radiators,methane powered,,
0,4,140,2,7,208,28/10/2022,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione internabalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in vetro / legno,510000,1999,good / habitable,"autonomous, cold",g≥ 175 kwh/m² year,milano,greco - segnano,1 in garage/box,,,,,,,1,7,autonomous,to radiators,gas powered,autonomous, cold
0,3,90,2,2,150,23/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a muroimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,370000,1960,very good / refurbished,,e≥ 175 kwh/m² year,milano,lambrate,,,,,,,,0,2,centralized,to radiators,methane powered,,
0,2,60,1,R,100,09/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,fibra otticaporta blindataportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,210000,1960,very good / refurbished,"autonomous, cold",f222.44 kwh/m² year,milano,lorenteggio,,,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold
0,4,158,2,3,367,10/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,1290000,1920,to be restructured,,f145.87 kwh/m² year,milano,porta nuova,,,,,,,,1,3,centralized,to radiators,methane powered,,
0,4,124,2,1,133,10/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricofibra otticaporta blindatabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / pvcesposizione doppia,485000,1960,very good / refurbished,system preparation,g278 kwh/m² year,milano,bicocca,,,,,,,,1,1,autonomous,to radiators,gas powered,system preparation,
0,2,58,1,9,195,23/02/2023,sale,apartment | entire property | medium property class,21 floors,libero,fibra otticavideocitofonoimpianto di allarmeesposizione esternaterrazzaportiere intera giornatainfissi esterni in doppio vetro / metallo,235000,2007,very good / refurbished,"autonomous, cold",c99.22 kwh/m² year,milano,quartiere adriano,1 in garage/box,,,,,,,1,9,centralized,to radiators,methane powered,autonomous, cold
0,2,70,1,R,70,14/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticaporta blindataportiere mezza giornataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,520000,1920,very good / refurbished,"autonomous, cold/heat",f175 kwh/m² year,milano,moscova,,winter summer,,,,,,1,0,autonomous,to radiators,methane powered,autonomous, cold/hot
0,3,80,1,1,150,06/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricomansardafibra otticaporta blindataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,408000,1920,to be restructured,,g149.2 kwh/m² year,milano,repubblica,,,,,,,,1,1,autonomous,to radiators,LPG powered,,
0,4,161,2,2,275,20/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricofibra otticaporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,980000,1960,good / habitable,"autonomous, cold",e135.67 kwh/m² year,milano,navigli - darsena,1 in garage/box,,,,,,,1,2,centralized,On the floor,methane powered,autonomous, cold
0,3,90,1,2,140,10/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataterrazzaimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,698000,1900,new / under construction,system preparation,e135.51 kwh/m² year,milano,buenos aires,,,,,,,,1,2,autonomous,to radiators,methane powered,system preparation,
0,4,200,3,T,30,10/02/2023,sale,lofts | entire property | stately property class,2 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaportiere intera giornataimpianto tv centralizzatosolo cucina arredatacantinagiardino privatoinfissi esterni in triplo vetro / pvc,1570000,1960,new / under construction,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",milano,arena,,,,,,,,0,0,autonomous,On the floor,gas powered,autonomous, cold/hot
0,3,89,2,2,208,10/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricofibra otticaporta blindatabalconeportiere mezza giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,750000,1930,very good / refurbished,"autonomous, cold/heat","e≥ 3,51 kwh/m² year",milano,buenos aires,,,,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot
0,2,100,1,1,300,25/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,fibra otticaporta blindataesposizione internabalconeterrazzaimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvc,465000,1900,good / habitable,"autonomous, cold/heat",g77.38 kwh/m² year,milano,paolo sarpi,,,,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold/hot
0,2,50,1,1,150,13/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,cancello elettricofibra otticaporta blindataesposizione internabalconeportiere intera giornataimpianto tv centralizzatoarredatogiardino comuneinfissi esterni in doppio vetro / pvc,328000,1940,good / habitable,"autonomous, cold/heat",e179 kwh/m² year,milano,repubblica,,,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,115,2,T,133,22/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,fibra otticavideocitofonoimpianto di allarmebalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,355000,1990,good / habitable,,e130.17 kwh/m² year,milano,quartiere adriano,,,,,,,,1,0,autonomous,to radiators,methane powered,,
0,3,80,1,3,167,01/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,cancello elettricovideocitofonoporta blindatabalconeimpianto tv centralizzatocantinagiardino comuneinfissi esterni in vetro / legnoesposizione doppia,325000,1960,good / habitable,,f162.25 kwh/m² year,milano,città studi,,,,,,,,1,3,centralized,to radiators,methane powered,,
0,2,66,1,3,208,30/01/2023,sale,apartment | entire property | medium property class,8 floors,libero,fibra otticaporta blindatabalconeimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvc,285000,1950,good / habitable,"autonomous, cold/heat",g175 kwh/m² year,milano,corvetto,,,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,157,3,2,375,30/01/2023,sale,apartment | entire property | stately property class,7 floors,libero,fibra otticabalconeimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,890000,1960,to be restructured,,f144.58 kwh/m² year,milano,plebisciti - susa,1 in garage/box,winter summer,,,,,,1,2,centralized,On the floor,,,
0,3,95,1,1,366,22/01/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in vetro / legnoesposizione doppia,595000,1965,to be restructured,"centralized, cold/heat",d171.05 kwh/m² year,milano,frua,,,,,,,,1,1,centralized,to radiators,gas powered,centralized, cold/hot
0,3,104,1,1,150,10/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,cancello elettricofibra otticavideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / pvcesposizione doppia,660000,1900,very good / refurbished,"autonomous, cold/heat",d184 kwh/m² year,milano,garibaldi - corso como,,,,,,,,1,1,autonomous,by air,powered by heat pump,autonomous, cold/hot
0,4,190,2,,,17/02/2023,sale,detached villa | entire property | medium property class,4 floors,libero,caminettotavernavideocitofonoesposizione esternaimpianto tv singologiardino privatoinfissi esterni in vetro / legno,1650000,1920,good / habitable,,g≥ 175 kwh/m² year,milano,piave - tricolore,"1 in garage/box, 1 all'esterno",,,,,,,0,0,autonomous,to radiators,methane powered,,
0,1,25,1,3,63,23/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,fibra otticaesposizione internaarmadio a muroportiere mezza giornataimpianto tv singoloarredatoinfissi esterni in doppio vetro / metallo,250000,1920,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,montenero,,,,,,,,1,3,autonomous,by air,power supply,autonomous, cold/hot
0,5,170,2,R,835,13/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,impianto di allarmeporta blindataarmadio a muroterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,1360000,1900,very good / refurbished,"autonomous, cold/heat",g175 kwh/m² year,milano,vercelli - wagner,,,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,140,2,T,380,26/01/2023,sale,lofts | entire property | medium property class,4 floors,libero,fibra otticaporta blindataesposizione esternaimpianto tv centralizzatoinfissi esterni in vetro / metallo,870000,1700,very good / refurbished,"autonomous, cold/heat",g175 kwh/m² year,milano,ticinese,,,,,,,,0,0,autonomous,to radiators,methane powered,autonomous, cold/hot
